objectid,filename,thumb,youtubeid,vimeoid,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,rightsstatement,publisher,datacontributor,genre,relation
425,https://elizajames.github.io/WLCB_draft/objects/38ff7733a2db150adb369af406b7be71.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/38ff7733a2db150adb369af406b7be71_th.jpg,,,"Supreme Gift, The","Litchfield Grace Denio author (illustrated by Stephens, Alice Barber)",1908,"Full text available at <a href=""https://babel.hathitrust.org/cgi/pt?id=nyp.33433076074628;view=1up;seq=11"" target=""_blank"" rel=""noreferrer"">https://babel.hathitrust.org/cgi/pt?id=nyp.33433076074628;view=1up;seq=11</a> From: ",,,,,WorldCat,VL270,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,"Boston : Little, Brown, and Co.,",Ellen Roussel,Fiction,
2017,https://elizajames.github.io/WLCB_draft/objects/38ed13306eb96a82c2b7bd1f82f35ae3.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/38ed13306eb96a82c2b7bd1f82f35ae3_th.jpg,,,Ideals. Danger.,"Wink, Josh (Louise Malloy)",1910-10-14,From: p. 8,,,,,America's Historical Newspapers,VL817,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Baltimore American,Jean Lee Cole,Poetry,
2829,https://elizajames.github.io/WLCB_draft/objects/38e93d7e84b3b81aeccf5d2d15b30820.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/38e93d7e84b3b81aeccf5d2d15b30820_th.jpg,,,Your Old Silver Spoons--Do You Know Them?,Constance Chisholm (Marian V. Dorsey),1912-11-10,From: p. SW5,,,,,Baltimore Sun,VL941,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,,Jean Lee Cole,Article,
485,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,L'état actuel du probléme de la nature des sensations de couleurs,"Franklin, Christine Ladd",1924,,,,,,APA PsychInfo,VL325,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,L'année psychologique,Sydney Johnson,Article,
153,https://elizajames.github.io/WLCB_draft/objects/385a5bdc21f1d59263496f00d5b75666.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/385a5bdc21f1d59263496f00d5b75666_th.jpg,,,"Panama Hat, The",Harriet Lummis Smith,1909-09-24; 1909-12-23,"1909-09-24 (Baltimore Sun); 1909-12-23 (Newport Miner, WA) From: ",,,,,,VL9,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Baltimore Sun; Associated Literary Press,Cynthia Requardt; Jonathan Flink,Fiction,
832,https://elizajames.github.io/WLCB_draft/objects/384becd4afe1e2a1e7816e0cf636f625.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/384becd4afe1e2a1e7816e0cf636f625_th.jpg,,,"Strategists, The","Duvall, Ellen",1910-06,"Full text available at <a href=""https://books.google.com/books?id=GXlHAAAAYAAJ&amp;pg=PA179&amp;dq=Strategists+ellen+duvall&amp;hl=en&amp;sa=X&amp;ved=0ahUKEwiRvavE_L7ZAhXnmeAKHSyHC9YQ6AEILjAB#v=onepage&amp;q=Strategists%20ellen%20duvall&amp;f=false"" target=""_blank"" rel=""noreferrer"">https://books.google.com/books?id=GXlHAAAAYAAJ&amp;pg=PA179&amp;dq=Strategists+ellen+duvall&amp;hl=en&amp;sa=X&amp;ved=0ahUKEwiRvavE_L7ZAhXnmeAKHSyHC9YQ6AEILjAB#v=onepage&amp;q=Strategists%20ellen%20duvall&amp;f=false</a> From: ",,,,,Google Books,VL501,Text,image/png,http://rightsstatements.org/vocab/NoC-US/1.0/,Smart Set,Katie Kazmierski,Story,
361,https://elizajames.github.io/WLCB_draft/objects/3815691e5b1c84a5ef97004694dbbe21.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/3815691e5b1c84a5ef97004694dbbe21_th.jpg,,,His Bad Half-Hour,"Briscoe, Margaret Sutton ",1904-11-05,,,,,,Reader's Guide,VL202,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Harper's Weekly,Monica Malouf,Fiction,
350,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,This Mortal Coil,"Briscoe, Margaret Sutton ",1899-10-06,,,,,,Reader's Guide,VL191,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Harpers Weekly,Monica Malouf,Fiction,
2553,https://elizajames.github.io/WLCB_draft/objects/37a0a1cc604c4a9272b26bf3b32daa10.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/37a0a1cc604c4a9272b26bf3b32daa10_th.jpg,,,Boyville in Your Back Yard: The Canvas Bungalow and its suggestion for Suburbanites,"Dorsey, Marian V. (Mary Dorsey)",1911-08,https://babel.hathitrust.org/cgi/pt?id=uiug.30112109670668;view=1up;seq=90 From:,,,,,HathiTrust,VL934,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,"Suburban , the Countryside Magazine vol. 1",Marina Fazio,Article,
1932,https://elizajames.github.io/WLCB_draft/objects/379662097fa68c9636a423b1cac3cfd8.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/379662097fa68c9636a423b1cac3cfd8_th.jpg,,,Baltimore's effort for healthier babies through Bureau of Child Hygiene,Lantz Emily Emerson,1919-07-12,,,,,,ProQuest,VL736,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Baltimore Sun,,Journalism,
269,https://elizajames.github.io/WLCB_draft/objects/378d17a085c4a1f89d40ff00f287bb09.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/378d17a085c4a1f89d40ff00f287bb09_th.jpg,,,Pat and Pal,Harriet Lummis Smith,1929,https://books.google.com/books?id=PXJNAQAAMAAJ&q=PAT+AND+PAL+Harriet+Lummis+Smith&dq=PAT+AND+PAL+Harriet+Lummis+Smith&hl=en&sa=X&ved=0ahUKEwjm_9Or7YLZAhXPjVkKHQWiBsUQ6AEILjAB From:,,,,,Google Books,VL117,Text,image/jpeg,http://rightsstatements.org/vocab/CNE/1.0/,New England Publishing Company,Jonathan Flink,Fiction,
300,https://elizajames.github.io/WLCB_draft/objects/376ddef4d8ad2be36ce3015f7e48ff55.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/376ddef4d8ad2be36ce3015f7e48ff55_th.jpg,,,Mail from Nowhere: Distributed with the Hope of a Response from the Hearts of My Correspondents,"Turner, Clara Newman",,"Digital images available at <a href=""https://iiif.lib.harvard.edu/manifests/view/drs:439674800$1i"" target=""_blank"" rel=""noreferrer"">https://iiif.lib.harvard.edu/manifests/view/drs:439674800$1i</a> From: ",,,,,"Houghton Library, Harvard University",VL144,Text,application/pdf,http://rightsstatements.org/vocab/CNE/1.0/,,Jill Fury,Poetry,
888,https://elizajames.github.io/WLCB_draft/objects/3769e486e128bc1cfde32cffb4386782.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/3769e486e128bc1cfde32cffb4386782_th.jpg,,,His Honor vs. Cupid,"Cloud, Virginia Woodward ",1905-03,"Full text available at <a href=""https://babel.hathitrust.org/cgi/pt?id=mdp.39015080400677;view=1up;seq=88"" target=""_blank"" rel=""noreferrer"">https://babel.hathitrust.org/cgi/pt?id=mdp.39015080400677;view=1up;seq=88</a> From: ",,,,,Fictionmags,VL552,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Delineator,Tara Brooky,Fiction,
296,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Energy Outstanding Trait of Allegany County,Lantz Emily Emerson,1926-10-24,,,,,,USMAI Catalog,VL140,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Baltimore Sun,Hunter Flynn,Journalism,
1917,https://elizajames.github.io/WLCB_draft/objects/3691a09eb6b93985982908b1cc8f8e2d.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/3691a09eb6b93985982908b1cc8f8e2d_th.jpg,,,"Southern girl in '61, A",Lantz Emily Emerson,1905-10-09,,,,,,ProQuest,VL721,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Baltimore Sun,,Article,
2545,https://elizajames.github.io/WLCB_draft/objects/368995ea405a53314f70465420ec9389.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/368995ea405a53314f70465420ec9389_th.jpg,,,Folk Lore,"Dorsey, Marian V. (Mary Dorsey)",1899-07,https://babel.hathitrust.org/cgi/pt?id=nyp.33433105622298;view=1up;seq=12 From:,,,,,HathiTrust,VL926,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Dixie: A Montly Magazine vol. 2 July 1899,Marina Fazio,Article,
159,https://elizajames.github.io/WLCB_draft/objects/3684b79b92691431a59c4c5118942d66.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/3684b79b92691431a59c4c5118942d66_th.jpg,,,How Two Wrongs Made a Right,Harriet Lummis Smith,1910-05-10,,,,,,,VL15,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Baltimore Sun,Cynthia Requardt,Fiction,https://drive.google.com/open?authuser=0&usp=forms_web&id=1zeEqZhVbAULBiKBiLinYoVlXG3ULpzi7
260,https://elizajames.github.io/WLCB_draft/objects/3662b22d6968fa4ff8533c1db93c4259.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/3662b22d6968fa4ff8533c1db93c4259_th.jpg,,,Russia - Volume 1 (Translation from French),Florence MacIntyre Tyson,,"Full-text available at <a href=""https://archive.org/details/russia00tyso"">https://archive.org/details/russia00tyso</a> From: ",,,,,Archive.org,VL108,Text,image/jpeg,http://rightsstatements.org/vocab/CNE/1.0/,Philadelphia : The J.C. Winston Co.,Jill Fury,Translation,
2181,https://elizajames.github.io/WLCB_draft/objects/35a4dd7ca403f959df6b2d9ce35e5138.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/35a4dd7ca403f959df6b2d9ce35e5138_th.jpg,,,My Other Me,"Litchfield, Grace Denio",1900,From: p521,,,,,Complementary Index,VL852,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,American Anthology,Ellen Roussel,Poetry,
2167,https://elizajames.github.io/WLCB_draft/objects/34df6075a872100872adb332b2ea48de.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/34df6075a872100872adb332b2ea48de_th.jpg,,,"Last Message, A","Litchfield, Grace Denio",1913-05,"From: May 1913, Vol. 86, p26",,,,,Reader's Guide,VL838,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Century,Ellen Roussel,Poetry,
747,https://elizajames.github.io/WLCB_draft/objects/348e3ede41120c08aa067b68754a01d6.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/348e3ede41120c08aa067b68754a01d6_th.jpg,,,Mystery (“Elude me still”),"Reese, Lizette Woodworth",1896-11,https://unz.org/Pub/AtlanticMonthly-1896oct-00495?View=PDF From:,,,,,FictionMags Index,VL422,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Atlantic Monthly,Katie Shiber,Poetry,
378,https://elizajames.github.io/WLCB_draft/objects/34639360e50e93cc08ab0837d6665827.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/34639360e50e93cc08ab0837d6665827_th.jpg,,,"Talks of Napoleon at St. Helena with General Baron Gourgaud, together with the journal kept by Gourgaud on their journey from Waterloo to St. Helena","Latimer Elizabeth Wormeley (co-authored with Gaspard Gourgaud, Baron)",1903,"Full-text available at <a href=""https://archive.org/details/talksofnapoleona00gour"">https://archive.org/details/talksofnapoleona00gour</a> From: ",,,,,WorldCat,VL223,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,"Chicago, A.C. McClurg",Ellen Roussel,History,
1943,https://elizajames.github.io/WLCB_draft/objects/34227059002b973382b2196b4eaf5076.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/34227059002b973382b2196b4eaf5076_th.jpg,,,Forgotten Graveyard on North Ave.,"Lantz, Emily Emerson",1920-04-18,,,,,,ProQuest,VL747,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Baltimore Sun,,Journalism,
844,https://elizajames.github.io/WLCB_draft/objects/340791f6724cf4272944d017957532d4.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/340791f6724cf4272944d017957532d4_th.jpg,,,Where the Tide Comes In,"Thruston, Lucy Meacham",1904,"Full text available at <a href=""https://archive.org/details/wheretidecomesi00thrugoog"" target=""_blank"" rel=""noreferrer"">https://archive.org/details/wheretidecomesi00thrugoog</a> From: ",,,,,Online Books Page/Archive.org,VL509,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,"Boston: Little, Brown",Megan Hultberg,Novel,
2223,https://elizajames.github.io/WLCB_draft/objects/33efe14b77591cc15ec770c2f5c9d1b2.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/33efe14b77591cc15ec770c2f5c9d1b2_th.jpg,,,Bin,"Litchfield, Grace Denio",1889-08,"From: Grace Denio Litchfield Papers, MS 941, Box 1, scrapbook",,,,,JHU Special Collections,VL895,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Wide Awake,Katie Shiber,Fiction,
386,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Amabel: A Family History,Latimer Elizabeth Wormeley,1853,"Full text transcription available at <a href=""http://webapp1.dlib.indiana.edu/TEIgeneral/view;jsessionid=252178C5B8D06385DCACBC982AEE18A5?docId=wright/VAC7047&amp;brand=wright"" target=""_blank"" rel=""noreferrer"">http://webapp1.dlib.indiana.edu/TEIgeneral/view;jsessionid=252178C5B8D06385DCACBC982AEE18A5?docId=wright/VAC7047&amp;brand=wright</a> From: ",,,,,WorldCat,VL231,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,New York : G.P. Putnam,Ellen Roussel,Fiction,
357,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Cuban Cactus,"Briscoe, Margaret Sutton ",1900-02,,,,,,Reader's Guide,VL198,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Harpers New Monthly Magazine,Monica Malouf,Fiction,
2191,https://elizajames.github.io/WLCB_draft/objects/336764b6fb881d27b381e4992437acac.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/336764b6fb881d27b381e4992437acac_th.jpg,,,La Rochefoucauld's Saying,"Litchfield, Grace Denio",1886-08-12,"From: Grace Denio Litchfield Papers, MS 941 Box 1, scrapbooks",,,,,JHU Special Collections,VL861,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Independent,Jean Lee Cole,Fiction,
324,https://elizajames.github.io/WLCB_draft/objects/32fd1c51ef402ca566b3947ecf7ce26f.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/32fd1c51ef402ca566b3947ecf7ce26f_th.jpg,,,"Perchance to Dream, and Other Stories",Margaret Sutton Briscoe,1893,"Full-text available at <a href=""https://babel.hathitrust.org/cgi/pt?id=hvd.hn1kh1;view=1up;seq=5"">https://babel.hathitrust.org/cgi/pt?id=hvd.hn1kh1;view=1up;seq=5</a> From: ",,,,,WorldCat (HathiTrust Link),VL165,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,"Dodd, Mead & Company (New York)",Monica Malouf,Fiction,
484,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,"Introduction to the Study of Colour Vision (review), An","Ladd-Franklin, Christine",1916-07,,,,,,APA PsychInfo,VL324,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Psychological Bulletin,Sydney Johnson,Article,
250,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,"Memorial of Ariana McElfresh Trail, A",Florence Trail,1929,,,,,,WorldCat,VL98,Text,image/jpeg,http://rightsstatements.org/vocab/CNE/1.0/,Boston: R. G. Badger,Marina Fazio,Biography,
1854,https://elizajames.github.io/WLCB_draft/objects/31f5aacbcb8feaa6464357ce0bb227f9.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/31f5aacbcb8feaa6464357ce0bb227f9_th.jpg,,,One Lesson Enough,"Smith, Harriet Lummis",1919-09-18,,,,,,American Periodicals Series,VL661,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Youth's Companion,Jean Lee Cole,Fiction,
904,https://elizajames.github.io/WLCB_draft/objects/31d5762d0bc180943ad38c873f915ec8.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/31d5762d0bc180943ad38c873f915ec8_th.jpg,,,"Lecture, The","Cloud, Virginia Woodward ",1903-11-14,,,,,,Fictionmags/American Periodical Series,VL568,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,The Outlook,Tara Brooky,Fiction,
365,https://elizajames.github.io/WLCB_draft/objects/3124986be01be0f3be8230755d9553fc.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/3124986be01be0f3be8230755d9553fc_th.jpg,,,Whither Thou Goest,"Briscoe, Margaret Sutton ",1902-01,,,,,,Reader's Guide,VL206,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Harpers Monthly,Monica Malouf,Fiction,
2544,https://elizajames.github.io/WLCB_draft/objects/310ba9286b14362173101987bd0ffbcd.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/310ba9286b14362173101987bd0ffbcd_th.jpg,,,Birthday Parties for Old People,"Dorsey, Marian V. (Mary Dorsey)",1899-01,,,,,,ProQuest American Periodicals,VL925,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Ladies' Home Journal vol. 16 no 2 Jan. 1899,Marina Fazio,Article,
740,https://elizajames.github.io/WLCB_draft/objects/30e7f1dcc20a65decd44bc084584fdd5.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/30e7f1dcc20a65decd44bc084584fdd5_th.jpg,,,Daffodils,"Reese, Lizette Woodworth",1890-04,http://ebooks.library.cornell.edu/cgi/t/text/pageviewer-idx?c=cent;cc=cent;rgn=full%20text;idno=cent0039-6;didno=cent0039-6;view=image;seq=0902;node=cent0039-6%3A15 From:,,,,,FictionMags Index,VL415,Text,image/gif,http://rightsstatements.org/vocab/NoC-US/1.0/,Century,Katie Shiber,Poetry,
755,https://elizajames.github.io/WLCB_draft/objects/30011b669696013f07510d16992b0f06.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/30011b669696013f07510d16992b0f06_th.jpg,,,To Song,"Reese, Lizette Woodworth",1900-06,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030108321;view=1up;seq=862 From:,,,,,FictionMags Index,VL430,Text,image/png,http://rightsstatements.org/vocab/NoC-US/1.0/,Atlantic Monthly,Katie Shiber,Poetry,
667,https://elizajames.github.io/WLCB_draft/objects/2f9475a947ac829e0bc891fbd714fbc7.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/2f9475a947ac829e0bc891fbd714fbc7_th.jpg,,,"Peculiar Choice of Persis, The",Harriet Lummis Smith,1909-07-14,,,,,,Chronicling America,VL342,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Presbyterian of the South,Jonathan Flink,Fiction,
199,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Tommy's adventures,Emily Paret Atwater,,,,,,,WorldCat,VL48,Text,image/jpeg,http://rightsstatements.org/vocab/CNE/1.0/,Philidelphia,Monica Malouf,Fiction,
170,https://elizajames.github.io/WLCB_draft/objects/2ef957994293d00bb4d7a63329439d85.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/2ef957994293d00bb4d7a63329439d85_th.jpg,,,"Prince's Wooing, The",Louise Malloy,1894,"Full-text available at <a href=""https://archive.org/details/princeswooingdra00mall"" target=""_blank"" rel=""noreferrer"">https://archive.org/details/princeswooingdra00mall</a> From: ",,,,,Archive.org,VL25,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,G. P. Putnam's,Jean Lee Cole,Poetry,
197,https://elizajames.github.io/WLCB_draft/objects/2ea79bb589e343019a19bb8ce53e64b7.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/2ea79bb589e343019a19bb8ce53e64b7_th.jpg,,,In Ocean Land,"Atwater, Emily Paret",1927,,,,,,WorldCat,VL46,Text,image/jpeg,http://rightsstatements.org/vocab/CNE/1.0/,Chicago: Alvert Whitman,Monica Malouf,Fiction,
13496,https://elizajames.github.io/WLCB_draft/objects/2e7692c68418819d11460b82f67cd030.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/2e7692c68418819d11460b82f67cd030_th.jpg,,,Anguish,"Kinsolving, Sally Bruce",1922-09,https://archive.org/details/jstor-20573737/page/n1 From:,,,,,Archive.org,VL944,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Poetry,Jean Lee Cole,Poetry,
1926,https://elizajames.github.io/WLCB_draft/objects/2e7689bbb41dc74185b16162560b3363.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/2e7689bbb41dc74185b16162560b3363_th.jpg,,,Suburban Baltimore: Catonsville,Lantz Emily Emerson,1905-11-26,,,,,,ProQuest,VL730,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Baltimore Sun,,Article,
1984,https://elizajames.github.io/WLCB_draft/objects/2d78418dd37f033a6cbb5960001ad5a3.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/2d78418dd37f033a6cbb5960001ad5a3_th.jpg,,,Her Style,"Wink, Josh (Louise Malloy)",1907-11-20,From: p. 6,,,,,America's Historical Newspapers,VL787,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,Baltimore American,Kate Kutch,Poetry,
2831,https://elizajames.github.io/WLCB_draft/objects/2d419a7e7f230caa392ddb6d328091ee.pdf,https://elizajames.github.io/WLCB_draft/objects/thumbs/2d419a7e7f230caa392ddb6d328091ee_th.jpg,,,Collecting of Old Lustre Ware--Now Is the Time,Constance Chisholm (Marian V. Dorsey),1912-08-11,From: p. 26,,,,,Baltimore Sun,VL943,Text,application/pdf,http://rightsstatements.org/vocab/NoC-US/1.0/,,Jean Lee Cole,Article,
399,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Girl's Recollection of Dickens,Latimer Elizabeth Wormeley,1893-09-09,"Requested through Interlibrary loan From: n.s. 20, p164",,,,,Readers' Guide Retrospective: 1890-1982 (H.W. Wilson),VL244,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Critic,Ellen Roussel,Essay,
